tweetid	label
1191540448558559232	1
1193967667784429569	1
1199338318942466048	0
1195564434170793984	0
1199347895285141506	0
1195574565151264769	0
1202842054449156098	1
1201327516071411713	1
1199272428502949888	0
1195434150678945795	0
1199320236354408450	0
1191345616569487361	1
1192990684745097217	1
1185479038346891264	1
1199352195541549062	0
1195730502923276294	1
1195544967076298753	0
1195324291937685506	0
1196666098583666688	1
1195541247328280576	0
1199338827770281985	0
1195554196826685440	0
1198050965858873347	1
1199166804590907393	0
1197732261858172928	1
1195409139742232579	0
1200775663080243201	1
1195571899776016385	0
1195170829203623937	0
1195573021353926656	0
1199084661391200256	0
1195496204936892416	0
1199764212727402499	1
1199731343690797056	1
1194888280912912384	1
1201270941050900486	1
1187693734756007936	1
1199241851653558272	0
1195565560823721985	0
1195557926678646784	0
1199341149187497984	0
1198052676543668226	1
1197141857744097280	1
1199338004160139264	0
1199340297978707968	0
1195557564299141120	0
1198863471947001856	0
1197832980200349698	1
1191866641925201920	1
1202634920725626881	1
1199212472109944832	0
1191320825632317441	1
1199233140738416641	0
1193232880949809152	1
1186319462816833536	1
1193340054128775168	1
1196920127532535808	1
1195548681430167552	0
1187006727012671493	1
1199305927289114626	0
1199290710870102016	0
1202463759647870976	1
1195381444937338881	0
1195427188562153472	0
1201304201470599169	1
1197610851668254720	1
1195996055159992320	1
1199347595711090689	0
1195547617331159040	0
1195559861808971777	0
1195574293712625665	0
1186231920893530114	1
1202857143176613890	1
1199329139959959552	0
1201154078212075520	1
1195577487864090625	0
1200663681677352962	1
1195498862162649088	0
1198121416006213632	0
1193214518903681027	1
1189911959942189056	1
1199351223091990528	0
1202227772191588354	1
1195576028996890624	0
1198695125616136192	0
1199177167856377857	0
1192899301795618816	1
1195566851725463552	0
1187442524555751426	1
1196359094745083905	1
1187337761898029056	1
1199309276566736901	0
1199335632104878080	0
1202826108095401990	1
1200345069125062656	1
1195579897344741376	0
1195390297062154240	0
1195691231503962113	1
1199341725522612225	0
1199490326135635968	1
1193822662818177024	1
1191556085271777281	1
1199350708828422145	0
1200633937250410497	1
1193175054588231683	1
1197152573935030272	1
1197647698469543937	1
1199343928694099971	0
1195561902346293250	0
1198949508379492352	0
1200822020382044160	1
1199237801016995840	0
1199355479207665664	0
1195324685019430913	0
1199072250755866625	0
1195506115511029763	1
1195332134048862208	1
1187554246834692097	1
1186872423666159617	1
1199339937587269635	0
1185878422859460608	1
1195567970048774144	0
1195560074753847297	0
1199305247321198592	0
1191173875578441729	1
1194435003276333057	1
1201938143810924545	1
1195566724483100672	0
1195557578639589376	0
1195558858048983040	0
1192896023624134656	1
1199355333170339840	0
991368030117560322	0
1197207541765279744	1
1185957855356059648	1
1200428856135618560	1
1192199881575878656	1
1195577197714714624	0
1199302478237519872	0
1.20065E+18	1
1187397237179068417	1
1202148850779279361	1
1196138908146376706	1
1190383418804244486	1
1189913320058429440	1
1190381923295809536	1
1201640128730370048	1
1195517525280337922	0
1202460289305694208	1
1199348628818714625	0
1195570549734461440	0
1187531723942313985	1
1191940118304739330	1
1191258881059622912	1
1188130242109607936	1
1187528460975120390	1
650842764427591680	1
1199344469423710210	0
1201991135700357121	1
1195795347987189765	1
1201324284179709952	1
1199838209968164865	1
1199308774584061959	0
1194333253622255616	1
1192582213935812608	1
1199189133387694082	0
1189192680229617664	1
1195473972936224769	0
1195555344606466054	0
1186794013195735041	1
1195567645313110016	0
1188847549421109248	1
1201193633770291200	1
1199535544797151232	1
1195550123968913408	0
1197298178254503936	1
1199149664781643777	0
1199338537222647808	0
1189905061293383682	1
1199311708021506053	0
1195584712951156736	0
1194893176378667011	1
1195576072395354112	0
1195528308504481793	1
1193574010719592448	1
1194254236944674816	1
1186504563227906048	1
1187807925860999168	1
1195571854284640256	0
1188215551405023232	1
1199347325333696513	0
1199344977651724294	0
1195573050458030082	0
1199339363672281091	0
1191173539023294466	1
1187943255767281665	0
1187551838616334336	1
1201497669782265856	1
1195410221402935296	0
1199343483841957889	0
1199668243562192898	1
1202230554097270784	1
1195571383436226562	0
1195176157961957383	0
1200204645429321730	1
1195553506289049600	0
1199350848385683456	0
1199354212775321601	0
1195572968643915776	0
1195476827088859136	0
1195539496206512128	0
1191404949147725824	1
1196480522899341312	1
1195564960836927489	0
1199349212628094976	0
1188552696178995202	1
1195559180586737664	0
1188917986494693376	1
1190232835153465345	1
1195376438460997637	1
1199316554011291648	0
1199348935711580164	0
1195431680103927815	0
1199306148840714240	0
1193271265668337665	1
1193552282564124673	1
1201905943941976064	1
1199161554303901696	0
1186633892486438914	1
1199837236591648769	1
1199358108558082050	0
1195304660036403202	0
1199357093033185282	0
1193251236746858497	1
1195558384042311682	0
1199344347268837378	0
1199355432776671232	0
1199342947486945281	0
1201081872912125956	1
1195552725850677248	0
1199355526527832064	0
1199345329566437377	0
1190164444753678338	1
1199327517162844160	0
1195549053611847680	0
1195522398134718464	0
1194738234695270402	1
1199299695954128897	0
1199222240224530432	0
1196028948817121286	1
1197109729358692352	1
1195542456118468608	0
1195522987560177665	0
1199179410798190597	0
1187532903967707136	1
1199139225129631744	0
1195577626368335872	0
1199139781587820544	0
1195291605147643904	1
1199341627820531712	0
1199186147563450368	0
1195571226657181696	0
1199165695268990976	0
1172745007301894144	1
1199177831768563712	0
1199273158609686528	1
1195565765149306880	0
1195484455437242368	0
1195562634512412672	0
1189217622442860550	1
1190396480709943296	1
1199350744744366080	0
1195566890577354753	0
1186698407169146880	1
1196904430303694849	1
1195468234557992960	0
1191584608984408064	1
1199348243852742660	0
1081277365785976832	0
1195576507160133632	0
1199324770396975105	0
1196381636776071171	1
1188114240667824128	1
1198746457169285122	1
1195110199968837634	0
1194435363122626560	1
1200563110437744641	1
1198338447133609984	0
1192944367197179905	1
1192103901324951552	1
1199349908878135296	0
1195564450386006017	0
1198754546325037057	0
1201489482224156672	1
1199243938634326016	0
1189910827668852737	1
1193658025422147584	1
1191742874569842690	1
1195583731458871296	0
1192639687820824579	1
1195558706563309568	0
1199211493704777733	0
1197598501858762753	1
1199351470774276097	0
1193936120721084416	1
1192315275284275200	1
1195571885951586309	0
1193633603529453569	1
1195442258184720386	0
1186333444349087745	1
1199321417399054343	0
1195578564705304577	0
1197944862408159232	1
1197201047329988608	1
1199354171318788098	0
1195861325169201152	1
1202654156072398855	1
1195554388858720256	0
1195373124197343232	0
1199518492707426304	1
1195290528327200768	0
1199344728107405318	0
1185586541101551616	1
1200863162481991682	1
1199310953076154371	0
1199153043071229952	0
1198046598636474373	1
1199341953340428289	0
1186839222168313859	1
1198740034788233253	0
1195436558028947456	0
1195550610738810880	0
1185641840311242753	1
1195563063069552640	0
1189256450327097345	1
1197059051491921920	1
1195360003953176577	0
1196599132443557888	1
1199345107511607304	0
1195461477307518976	1
1194104292367581184	1
1189311132579827714	1
1199402095390134272	1
1186962991004164096	1
1195558679384383489	0
1199138587872243718	0
1195566896151707648	0
1195566016308404224	0
1199132177461460992	0
1191297122148044806	1
1195142346121179136	1
1200322571142606848	1
1199355963830132737	0
1199320771622866944	0
1189818213435158529	1
1199833613916725249	1
1195561828908183552	0
1199271907889156096	0
1197198965122289664	1
1189490634727526402	1
1191747239569317888	1
1193556147296452608	1
1202340380190003200	1
1196464265093361664	1
1199342075751256064	0
1195577322658615296	0
1199210635482951680	0
1193873740431527936	1
1195552393397555200	0
1199269835797975041	0
1193863917132566528	1
1189434454093135872	1
1185587014512431104	1
1198611097588244480	1
1195522924930912258	0
1199339957522849792	0
1199346690727149568	0
1191267336508133376	1
1199345548953677829	0
1192687253174325248	1
1185605626988290048	1
1199341694472216577	0
1198679260338233347	1
1199343049194688514	0
1199154786144264192	0
1193218166253600768	1
1199306034457829377	0
1195423476301082624	0
1199165108850745344	1
1199213258650947584	0
1193344196339482624	1
1200807957375705088	1
1192514302185529345	1
1195561387315081216	0
1202250016036798466	1
1195504591380631554	0
1199358000642842624	0
1199358959930482688	0
1195575603161894912	0
1192940634442592256	1
1199340875693772810	0
1195566086806233088	0
1188939301280735233	1
1200102665059000320	1
1199325514281947138	0
1189943142885146624	1
1195563017821282305	0
1195686796732043269	1
1195574258237345792	0
1191703427006550019	1
1195542447788568576	0
1192105336552988672	1
1194743289888624642	0
1195974522215784448	1
1199131152910573568	0
1188623676272336897	1
1186464561840431105	1
1195124310719029249	0
1195580531276230656	0
1199014015046955009	1
1199351622369005568	0
1195581909700620289	0
1194430725732347904	1
1191834583081377792	1
1197570481517236227	1
1195395141684596736	0
1192896618741284864	1
1185747945569714177	1
1195532534416732161	0
1195180047214284800	1
1194903991173316608	0
1195727485197070336	1
1191936068477751297	1
1195551278761467904	0
1201240361030635520	1
1195517551494615041	0
1195381154578358272	0
1199346751188041731	0
1199282994848174080	1
1195557048131436544	0
1195351302827626496	0
1185534202277699588	1
1189387366148005888	1
1199088390693675014	0
1195417948015538176	0
1193033259426492421	1
1199083239928844288	0
1192680158676668416	1
1194110560633262082	1
1195542095639044096	0
1199291433905262592	0
1191023789859102722	1
1202778435908702208	1
1199347363510247424	0
1200023630219898880	1
1195369115843735552	0
1189674693848109062	1
1199327330411241473	0
1195574685335015424	0
1199345443324301312	0
1199966192166821889	1
1200522280952107008	1
1202622744250081281	1
1200562227583029250	1
1195568649605505024	0
1199339429711765504	0
1194125929997635584	1
1195568643301490689	0
1192235310454849540	1
1195570196464963584	0
1199341347695513603	0
1196809996337655808	1
1188579579012755456	1
1199348673613713411	0
1199106331518455808	0
1199356962095456256	0
1199340072434225155	0
1189777779476377600	1
1194231332215361536	1
1195563053158264833	0
1199761470340374529	1
1199341840928870400	0
1192826908020363265	1
1199327318990299136	0
1195578772088602624	0
1187028467503763456	1
1189000780558340098	1
1196198255551537152	1
1195568328401666049	0
1195332458943799297	0
1190782899185954816	1
1190582971134357505	1
1196597868653678593	1
1189963297476481024	1
1198153527840956416	1
1195545436955672576	0
1195571079894290432	0
1186083360893878272	1
1199267580453761024	0
1195549505866862592	0
1199356543407398912	0
1202192071898980355	1
1185980384972029954	1
1195561079386099712	0
1196997506057437184	1
1195536585825144832	0
1199240994849316866	0
1186497983363239936	1
1195560345026355200	0
1195559104179138560	0
1201403188315901952	1
1199326187669139456	0
1195178045029548033	0
1202465045629657088	1
1195558959496613888	0
1194844449731436544	0
1194620132125003781	0
1195576961810100224	0
1192275561223249925	1
1197721509025980416	1
1199307110456025088	0
1199295087085121536	0
1188179565274906629	1
1201553931249152000	1
1186005566998700032	1
1199285452160872448	0
1196558693497810944	1
1195560087101640704	0
1195571149402329089	0
1195584198267944965	0
1195578194964799488	1
1199347765022744576	0
1195542866686332928	0
1195564296455049216	0
1189930822326865920	1
1194206058270429188	1
1199097093945798656	0
1199345394167107587	0
1199081240051290120	1
1195550270031384576	0
1195554141352996864	0
1187780085149044736	1
1195567353104191488	0
1195400163348471809	1
1202389175347163137	1
1186588591931047936	1
1199352696022523905	0
1195563381412941824	0
1195581674857345024	0
1193021459628621825	1
1202120269277663232	1
1195583906839285760	0
1199340585590460417	0
1192619882774433793	1
1201623896027521024	1
1197370168457994240	1
1188807488851906560	1
1196108354755743744	1
1199345485124734976	0
1195557646536974337	0
1194242907038978048	1
1199348931664105472	0
1187757828930523138	1
1199340956832501767	0
1189463988297502720	1
1191058775467319297	1
1197843817124257793	1
1186035705140666368	1
1195546582269276160	0
1195523520396173314	0
1196142683733086210	1
1195537387654275072	0
1199326958934482951	0
1193204350866333698	1
1199251404449370112	0
1195555526261854208	0
1195564489552400385	0
1199328374017187840	0
1195351138981339138	0
1186014897752162306	1
1199301059811926020	0
1188942091478544384	1
1199317600490143744	0
1199215482684887041	0
1199271492615163904	0
1188970896150667265	1
1186642417824468993	1
1199341083823501312	0
1194831394620485633	1
1199318168281370624	0
1189723110020399104	1
1196868360048381959	1
1199352325984444418	0
1195561050244091904	0
1198762119094685696	0
1195085588640280587	0
1199339577921523712	0
1195184475187171330	1
1196512082558099456	1
1193454653494767616	1
1195451390979645440	1
1189591252150489089	1
1199358365270519817	0
1197220050752745472	1
1195568347473047552	0
1199341371401748481	0
1199334019214635008	0
1199347865924993025	0
1195796226781798400	1
1200035505083240451	1
1202803632057528321	1
1195557506077974528	0
1191454806528974848	1
1202713402704941056	1
1194395101411389441	1
1195517758256996352	0
1193979275810103297	1
1195547086466371584	0
1185948341735247883	1
1195440832091807744	0
1202045021958086657	1
1199347149772689411	0
1192175824889417735	1
1195464632959471616	0
1199344888099196929	0
1195578256902123521	0
1200723650481131520	1
1193829498397048834	1
1199130650273447937	0
1199163317891293186	0
1191233641025691649	1
1199388802332184577	1
1199353365865607170	0
1201603628601139200	1
1195569505411485696	0
1200320949360439297	1
1201932001860898818	1
1199336887397183490	0
1195571046369386497	0
1201551827562586114	1
1187916941643735041	1
1195560530057891840	0
1197387443353333760	1
1182787215887360005	1
1195578117231919104	0
1202754264784723968	1
1191390745896222724	1
1198304155003056128	0
1202782214129377280	1
1199346952300720132	0
1194583284069621761	1
1188300816383275013	1
1199292244320309249	0
1200177094535393280	1
1195569476265291776	0
1192858931544100864	1
1190600761346084866	1
1199348164471513088	0
1191796901869432832	1
1201264689558294532	1
1202036959016820736	1
1199341221543497728	0
1194574769468956673	1
1195569778288672769	0
1193559528052183040	1
1201148170387877888	1
1186011195603607560	1
1195079151922950144	0
1195544747185704961	0
1199284611106377728	0
1195572398130548738	0
1186724293670916096	1
1195541637444841478	0
1188169341411512322	1
1195518680311844865	1
1199342430262181888	0
1199068024147451906	0
1199489898190950401	1
1199337032570560512	0
1195568109693919232	0
1199063577598078976	0
1198660280147959808	1
1189301412653649920	1
1195571613493649409	0
1196599641938284544	1
1199216820680581120	0
1199316757493800960	0
1185639718786162689	1
1197203538075672577	1
1199110307043512321	0
1195581065332764672	0
1191041278261309440	1
1199112563847417856	0
1185467785482133504	1
1195557562957139973	0
1199196632476196865	0
1197274606890971136	1
1199122420684271622	0
1199330743421472768	0
1193989738514046976	1
1201238883897356288	1
1195429054054313985	1
1199342156059594755	0
1195257504013283328	0
1199327152208056320	0
1191305117540241410	0
1195545743014055936	0
1199345555001860098	0
1195462276830179334	0
1195394923182350336	0
1199027458269278208	0
1199347940172500999	0
1199335054163398661	0
1195476913491513344	1
1199304551943172101	0
1186628814358634497	1
1188869989232758790	1
1199349522054492161	0
1193049505056182272	1
1192914988693893121	1
1199354807804473346	0
1199337758948356099	0
1199347979347537920	0
1195585075183640578	0
1195430169923801088	0
1195204025114718210	0
1201249350300471296	1
1187644298587717632	1
1199324393928896513	0
1201578787441455108	1
1195549971199623168	0
1187430940815101953	1
1195559520409403392	0
1199345241288892418	0
1195330670895067139	0
1193973676917612546	0
1199547581979738113	1
1190318267480584193	1
1199260424467832832	0
1196206573384654848	1
1196908864173694978	1
1190889349535150080	1
1186797865047228416	1
1199330145905074177	0
1195515334763171840	0
1199354181653540865	0
1199342274183753728	0
1199353075682725889	0
1162384572840939521	0
1196580173862391808	1
1195540997331177472	0
1202744238909329408	1
1195234375727603712	0
1195559291383615488	0
1191150535661047808	1
1199353450611519489	0
1187627027337117696	1
1185715865452515328	1
1187537804127080449	1
1199261459341094912	0
1187481307837804544	1
1195375462467473411	0
1198681062853038080	1
1195563306184040448	0
1195444667837493250	0
1199356034071941120	0
1200270127716945920	1
1196888130042744832	1
1198907342915375105	1
1190037257035620352	1
1199340028507246593	0
1191854160796438528	1
1201924724743442437	1
1199336446915563523	0
1195571076429803521	0
1201224692125884416	1
1199339117278060544	0
1199340490866356227	0
1195579552405299200	0
1199350368049782785	0
1187854462393749505	1
1200283129904275456	1
1191214047494070273	1
1200532961084477443	1
1201898458828943360	1
1199347935214850049	0
1199332152099430400	0
1199355005528092672	0
1199049024570945536	0
1195379631072956421	1
1195548032886099968	0
1195556613266006017	0
1199342191887302661	0
1199975549495631873	1
1199175229374943232	0
1201909888001171457	1
1191527104267067393	1
1195556777321910272	0
1199358092326125568	0
1195566792237867009	0
1195567368090660864	0
1195557284534898688	0
1187087823448485888	1
1198413125541752832	1
1195177870819086400	0
1195528377865650181	0
1195574931414638592	0
1200860074350120960	1
1195126679951355905	0
923884347492507649	0
1199095100309159937	0
1192144743402295297	1
1187004001549635584	1
1199296264946507777	0
1195371223800147969	0
1192925410578829313	1
1201138210786537472	1
1200075383971954693	1
1195554460497580033	0
1188006129294544897	1
1195582985569013761	0
1199274931130757121	0
1192068079968235520	1
1198571137397133312	1
1195584414475943936	0
1199348787824775169	0
1195561311251390464	0
1200752111727915008	1
1199047977484062720	0
1199346296445796353	0
1195210279308673024	0
1195582472953532416	0
1195497044812525568	0
1199438779540484096	1
1201904461347725313	1
1199351219032133633	0
1199051513513033735	0
1190267406196891649	1
1195537214844919808	0
1194882995322343425	0
1189891648479793152	1
1198689311194898432	1
1199267159421046784	0
1192781609214382080	1
1196919627403497472	1
1199341837976100864	0
1199350345396187142	0
1200243971047354368	1
1195542975134044162	0
1190560404616990721	1
1195991811795365889	1
1195577069372989442	0
1190687999635406848	1
1195581689604345856	0
1188626357598601216	1
1194841864484069377	1
1195852171314683905	1
1186248095236886528	1
1197828168104628226	1
1199358058327085057	0
1199103911354945536	0
1200612608233000960	1
1199175399298752514	0
1195392433694986241	0
1199869555939643392	1
1196861632674254848	1
1193974424837513221	1
1195385811744673794	0
1189741175810543616	1
1195327735792619520	1
1198819551909228545	1
1194662343143235584	1
1199328288373661703	0
1195537679082913793	0
1200966415035043842	1
1199347121859596288	0
1195556245060702208	0
1199115221467418625	0
1195512367007830016	0
1198977398844379136	0
1195571531033673733	0
1195579656612827136	0
1199345997979107331	0
1190338671490281472	1
1187748362348584961	1
1199191567015088128	0
1199329626599886848	0
1199350354728620033	0
1187521302535389184	1
1185910994993696769	1
1198305022712397824	1
1199170087862833155	0
1196568901846482944	1
1199246015674474496	0
1195442776286081024	0
1199316990067953665	0
1195576123075153920	0
1198720624077787142	1
1187359962395238401	1
1199345556612452353	0
1199351595730907137	0
1189932687638831105	1
1199345544599986177	0
1195399105859637248	0
1195558845210189825	0
1191164862715617280	1
1195431480798908416	0
1189743945410056193	1
1198062612748988416	1
1186078544805400576	1
1199342114540142592	0
1195544144921448448	0
1195545925898448896	0
1188325583920467968	1
1199072026209738752	0
1197925509339832320	1
1199355062763610112	0
1201116453484793856	1
1195562245893369856	0
1190252400688451584	1
1193033337524408320	1
1199166353002958848	0
1190005339195883525	1
1190254449433993218	1
1193283901541752832	1
1195577142924308481	0
1202563691670982656	1
1199336069994430466	0
1199082422941306880	0
1199357066864930818	0
1195575389076148224	0
1199123781215801345	0
1193618056062353408	1
1195375487045926912	0
1194000237116956678	1
1199350903402369025	0
1195572947668422657	0
1190632190142566400	1
1190585533405310976	1
1192562804257017857	1
1192491236055236608	1
1189037774168412161	1
1199344962808139778	0
1199354383521079296	0
1195499380717031424	1
1188611951703674881	1
1195567454820470785	0
1201789498197045248	1
1196106898417889281	1
1199340119037100035	1
1134886540847587328	0
1192029171460919303	1
1199098337351389184	1
1195378938639343616	0
1185858194188357632	1
1196897327535075328	1
1198910303553097729	1
1199349173386194944	0
1195576633433952257	0
1199351036017668096	0
1187591564949774337	1
1187504372479074305	1
1195519604128452608	0
1196597193219592193	1
1195491973949480961	0
1199351452080201730	0
1200370737284075520	1
1192182747986616322	1
1201510723844620289	1
1200810052732542977	1
1195567089618182144	0
1186711283531468801	1
1195455764388646912	0
1195558498823655425	0
1193298966118424576	1
1195497537697959936	0
1188183375842074624	1
1197704334915592193	1
1195560293851635714	0
1202785655337566208	1
1201225757445541888	1
1192785047746744320	1
1199200040440303616	0
1187323419265769475	1
1199326088738017281	0
1200916128211460096	1
1195291444501721089	0
1199341159849459713	0
1199037718291996675	0
1194639940728053760	1
1192313070351110144	1
1190698403262386176	1
1200934933000314882	1
1194636640460906496	1
1186002746853515264	0
1189395222825844736	1
1189734747083280384	1
1199343453596815360	0
1186872171609645057	1
1195524993670635526	0
1199101019273269256	0
1195087158740234255	1
1191161593158963201	1
1199110989884645376	0
1201165872196456448	1
1195558204824006656	0
1199340458108837889	0
1186285538279657474	1
1199340108412936195	0
1195576868335960064	0
1196685174735540224	1
1190665561488932864	1
1195452339940933633	0
1186840686303289344	1
1188609952572682240	1
1195579649683869696	0
1196983720374423552	1
1194984467238133765	0
1195578539313160193	0
1199352864126177280	0
1191102454097752065	1
1198715877790769154	1
1198776706842189824	1
1190288832899538945	1
1195563143700926464	0
1198933010533568516	1
1199241716777177088	0
1191144503631122439	1
1199270340750299138	0
1199045301383901184	1
1199355704961843200	0
1188188542499016704	1
1195355199331848193	1
1200547426945454080	1
1195461656207187969	0
1191197554870018048	1
1192966876432748544	1
1195363278316290049	0
1195449577173868544	1
1183095728945557504	0
1202238142838788098	1
1199348464838045696	0
1185647172777402368	1
1186147009033637889	1
1199952783543173120	1
1196122790145011712	1
1199345901136830464	0
1195417136296087553	0
1199222521402445824	1
1199352132731887623	0
1201208405609857028	1
1196833396070203392	1
1195477870589730816	0
1195538984581111810	1
1199054965723074560	0
1202194407023431680	1
1192951669421535232	1
1195564520363741184	0
1199334165742645250	0
1191072787743543296	1
1193609726921256960	1
1195545074370850816	0
1196121332234293249	1
1193746457465118720	1
1198315482123833344	1
1195557407046266880	0
1195178529253662720	1
1199345403285495814	0
1199347101999628289	0
1194260338209890304	1
1195558268942344192	0
1185445226506158081	1
1199357223115350017	0
1195343946559283205	0
1194413782614839296	1
1187471534648020995	1
1190455787652431872	1
1186693947751587841	1
1191183405066706944	1
1194640878398246916	1
1199356596570218496	0
1197256210296295429	1
1198635310768414720	0
1197633744351318016	1
1185954456099115009	1
1194490258114646016	1
1199197037809418240	0
1197937002894839810	1
1186490802178023425	1
1195132962620100608	0
1195251388680482816	0
1199343414732410886	0
1195578153357467648	0
1194410821281046528	1
1186610803681775616	1
1201984632515727360	1
1195796203209801728	1
1188582726800162827	1
1199071616086331393	0
1199434717851865088	1
1199322095420731392	0
1199146501781544960	0
1199341045223288836	0
1191349568786616321	1
1195578766598311937	0
1191982414999912448	1
1187380334293331969	1
1195557348691103744	0
1199999254254604288	1
1199199881702891525	0
1199338375121010692	0
1185867174587650050	1
1199180198698192896	0
1195542771576082432	0
1199261720826597377	0
1199348276505407488	0
1195458120958562310	0
1195542574062325760	0
1188451076552433669	1
1198788733455216640	0
1198348387969568769	0
1198951333002403840	0
1194306134129160192	1
1195230787257454594	0
1199349435014057985	0
1188846527248252929	1
1199321765635350528	0
1191423397185626113	1
1199337953643749377	0
1199321996586299394	0
1190270217538158593	1
1187552992175808517	1
1199337059795628034	0
1202683161546809345	1
1199348481015500800	0
1195421882708717568	0
1195034938720083968	1
1199331674846375937	0
1199084684841562115	0
1199354488265592832	0
1199355642814709761	0
1186788843770515456	1
1195578057383436288	0
1199013264082030594	0
1201127781293285377	1
1193362481143529472	1
1190821703338713094	1
1195556431967260672	0
1195332654238822400	0
1199205170690826240	0
1191283371768500226	1
1189932072783286274	1
1196175799214362624	1
1195520288408125440	0
1189307243226943488	1
1195093281907957760	1
1195534772988047361	0
1199145547887714304	0
1199340810715586568	0
1190717403568771080	1
1192293267150458880	1
1191802656228093955	1
1199304749427892226	0
1200644131053285376	1
1199343664113152001	0
1198401955934040065	1
1196377532163117056	1
1193443861026103296	1
1195939796172103682	1
1199346370978570241	0
1195578171111940096	0
1195552580933505024	0
1195088227784437772	0
1190619048117059584	1
1191537696331763712	1
1188392147084558336	1
1199346452046106631	0
1202580727075917825	1
1200875656839680001	1
1199204506422202368	0
1202681120573100032	1
1196202771931901961	1
1188273007820787712	1
1192226028107661312	1
1190109838442823680	1
1199350373493989376	0
1195558475369263104	0
1197219159752499200	1
